WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-03-15,2015,12,15-03-15,2015,11,SENTINEL,21,,0,0,0,,,0,,,,0,,,0,,13,0,13,13,,,,,,,,,0,,,,,BE,201512,201511
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-02-19,2019,7,10-02-19,2019,7,SENTINEL,47,,8,0,27,,,1,,,,36,,,0,,0,0,0,36,,,,,,,,,0,,,,,BE,201907,201907
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-10-11,2011,42,16-10-11,2011,42,NOTDEFINED,24,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,�����,�����,BE,201142,201142
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-04-18,2018,16,15-04-18,2018,16,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201816,201816
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-01-22,2022,1,02-01-22,2022,1,NONSENTINEL,6,,3,,3,,,,,,,6,,,,,,,0,6,,,,,,,,,0,,,,,BE,202201,202201
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-07-13,2013,31,28-07-13,2013,31,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,0,,RSV,,,BE,201331,201331
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-10-03,2003,41,05-10-03,2003,41,NOTDEFINED,4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,0.5% of ILI,BE,200341,200341
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-08-09,2009,32,02-08-09,2009,32,NOTDEFINED,127,127,15,,,,,4,,,,19,,,,,,,,19,,3,,,,,,,,,,,,BE,200932,200932
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-09-23,2023,38,17-09-23,2023,38,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,127,,,,,BE,202338,202338
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-01-16,2016,3,17-01-16,2016,3,SENTINEL,28,,4,0,0,,,0,,,,4,,,7,,0,0,7,11,,,,,,,,,0,,,,,BE,201603,201603
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-01-08,2008,5,27-01-08,2008,5,NOTDEFINED,,,,39,0,,,37,,,,76,,,,,,15,15,91,,6,,,,,,,,,,,,BE,200805,200805
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-07-17,2017,29,16-07-17,2017,29,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201729,201729
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-04-23,2023,14,02-04-23,2023,14,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,76,,,,,BE,202314,202314
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-12-19,2019,50,08-12-19,2019,50,SENTINEL,16,,1,0,1,,,0,,,,2,,,2,,0,0,2,4,,,,,,,,,1,,,,,BE,201950,201950
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-02-00,2000,7,13-02-00,2000,7,NOTDEFINED,,,,,,,,3,,,,3,,,,,,0,0,3,,3,,,,,,,,,,,sporadic influenza A,BE,200007,200007
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-07-14,2014,30,20-07-14,2014,30,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201430,201430
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-12-01,2001,49,02-12-01,2001,49,NOTDEFINED,31,,,0,0,,,1,,,,1,,,,,,1,1,2,,3,,,,,,,,,,,4������������������������������������������������������ detection of Influenza A & 1���������������,BE,200149,200149
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-05-08,2008,21,18-05-08,2008,21,NOTDEFINED,,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200821,200821
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-01-97,1997,4,19-01-97,1997,4,NOTDEFINED,,,,,,,,91,,,,91,,,,,,9,9,100,,1,,,,,,,,,,,,BE,199704,199704
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-09-00,2000,39,24-09-00,2000,39,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,a further increase in influenza-like illness cases but no viruses reported so far ,BE,200039,200039
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-12-13,2014,1,29-12-13,2014,1,SENTINEL,13,,2,0,1,,,1,,,,4,,,0,,0,0,0,4,,,,,,,,,0,,,,,BE,201401,201401
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-12-22,2022,49,04-12-22,2022,49,SENTINEL,36,,1,,,,,,,,,1,,,1,,,,1,2,,,,,,,,,6,,,,,BE,202249,202249
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-11-97,1997,46,09-11-97,1997,46,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,"In Begium as well in neighbouring countries, the number of
influenza-like illness remains at a normal level for the season
and the number of influenza viruses is sporadic.",BE,199746,199746
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-08-21,2021,35,29-08-21,2021,35,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202135,202135
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-11-15,2015,49,29-11-15,2015,48,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201549,201548
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,17-04-17,2017,16,16-04-17,2017,16,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201716,201716
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-12-14,2015,1,28-12-14,2014,53,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201501,201453
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-09-11,2011,37,11-09-11,2011,37,NOTDEFINED,3,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201137,201137
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-06-10,2010,24,13-06-10,2010,24,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201024,201024
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-11-13,2013,45,03-11-13,2013,45,SENTINEL,17,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201345,201345
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-09-09,2009,37,06-09-09,2009,37,NOTDEFINED,175,175,10,,,,,1,,,,11,,,,,,,,11,,3,,,,,,,,,,,,BE,200937,200937
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-08-21,2021,31,01-08-21,2021,31,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,19,,,,,BE,202131,202131
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-04-08,2008,18,27-04-08,2008,18,NOTDEFINED,,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200818,200818
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-02-15,2015,9,22-02-15,2015,8,SENTINEL,30,,1,0,9,,,1,,,,11,,,0,,5,0,5,16,,,,,,,,,0,,,,,BE,201509,201508
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-11-15,2015,48,22-11-15,2015,47,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201548,201547
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,03-12-07,2007,49,02-12-07,2007,49,NOTDEFINED,,,,4,2,,,0,,,,6,,,,,,0,0,6,,3,,,,,,,,,,,,BE,200749,200749
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-08-13,2013,35,25-08-13,2013,35,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,0,,RSV,,,BE,201335,201335
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-06-14,2014,27,29-06-14,2014,27,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201427,201427
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-11-21,2021,45,07-11-21,2021,45,SENTINEL,12,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,,,,,,BE,202145,202145
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-06-15,2015,26,21-06-15,2015,25,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201526,201525
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-11-23,2023,46,12-11-23,2023,46,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,861,,,,,BE,202346,202346
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-07-16,2016,28,10-07-16,2016,28,SENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201628,201628
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-04-18,2018,15,08-04-18,2018,15,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201815,201815
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-09-17,2017,37,10-09-17,2017,37,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201737,201737
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-07-13,2013,29,14-07-13,2013,29,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,0,,RSV,,,BE,201329,201329
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-03-24,2024,11,10-03-24,2024,11,SENTINEL,15,,1,,1,,,,,,,2,,,,,,1,1,3,,,,,,,,,0,,,,,BE,202411,202411
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-02-23,2023,9,26-02-23,2023,9,SENTINEL,8,,0,,0,,,,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202309,202309
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-02-19,2019,6,03-02-19,2019,6,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201906,201906
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,25-11-02,2002,48,24-11-02,2002,48,NOTDEFINED,,,,,,,,,,,,,,,,,,1,1,1,,3,,,,,,,,,,,1 influenza B virus detected from a hospitalized child,BE,200248,200248
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,20-03-17,2017,12,19-03-17,2017,12,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201712,201712
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-08-21,2021,31,01-08-21,2021,31,SENTINEL,1,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202131,202131
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-09-15,2015,39,20-09-15,2015,38,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201539,201538
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-03-20,2020,12,15-03-20,2020,12,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,37,,,,,BE,202012,202012
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-12-03,2003,49,30-11-03,2003,49,NOTDEFINED,199,,,,68,,,10,,,,78,,,,,,,,78,,6,,,,,,,,,,,10.7% of ILI,BE,200349,200349
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-10-15,2015,44,25-10-15,2015,43,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201544,201543
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-11-16,2016,46,13-11-16,2016,46,SENTINEL,7,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201646,201646
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-02-98,1998,8,15-02-98,1998,7,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,Local outbreaks due to Influenza A viruses.  Number of type B increasing.,BE,199808,199807
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-06-20,2020,23,31-05-20,2020,23,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,3,,,,,BE,202023,202023
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-03-23,2023,11,12-03-23,2023,11,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,99,,,,,BE,202311,202311
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-03-20,2020,10,01-03-20,2020,10,SENTINEL,56,,12,,6,,,,,,,18,,,5,,,,5,23,,,,,,,,,1,,,,,BE,202010,202010
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-06-14,2014,25,15-06-14,2014,25,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201425,201425
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-11-22,2022,46,13-11-22,2022,46,SENTINEL,27,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,4,,,,,BE,202246,202246
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-01-20,2020,3,12-01-20,2020,3,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,248,,,,,BE,202003,202003
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-10-97,1997,41,05-10-97,1997,41,NOTDEFINED,,,,,,,,,,,,,,,,,,2,2,2,,3,,,,,,,,,,,"Two additional influenza B viruses were detected near Brussels by 
the same GP, as the first case of influenza B previously reported.  
This shows that the virus starts to circulate but the
activity remains sporadic and not epidemic yet.",BE,199741,199741
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-12-21,2021,50,12-12-21,2021,50,SENTINEL,16,,1,,,,,,,,,1,,,,,,,0,1,,,,,,,,,1,,,,,BE,202150,202150
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-01-19,2019,5,27-01-19,2019,5,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201905,201905
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-01-22,2022,2,09-01-22,2022,2,NONSENTINEL,18,,5,,8,,,,,,,13,,,,,,,0,13,,,,,,,,,0,,,,,BE,202202,202202
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-03-16,2016,12,20-03-16,2016,12,SENTINEL,32,,9,0,0,,,0,,,,9,,,11,,1,0,12,21,,,,,,,,,0,,,,,BE,201612,201612
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-11-98,1998,47,15-11-98,1998,46,NOTDEFINED,,,,,,,,5,,,,5,,,,,,3,3,8,,3,,,,,,,,,,,The number of acute respiratory infections increased,BE,199847,199846
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-05-12,2012,22,27-05-12,2012,22,NOTDEFINED,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,��8,��8,BE,201222,201222
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-04-10,2010,14,04-04-10,2010,14,NOTDEFINED,8,8,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,2,,,,,,,,,,,,BE,201014,201014
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-02-20,2020,7,09-02-20,2020,7,SENTINEL,68,,24,,11,,,,,,,35,,,2,,,,2,37,,,,,,,,,1,,,,,BE,202007,202007
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-03-24,2024,12,17-03-24,2024,12,SENTINEL,24,,,,,,,1,,,,1,,,,,,,0,1,,,,,,,,,0,,,,,BE,202412,202412
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-05-22,2022,22,29-05-22,2022,22,SENTINEL,6,,,,,,,1,,,,1,,,,,,,0,1,,,,,,,,,0,,,,,BE,202222,202222
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-11-16,2016,48,27-11-16,2016,48,SENTINEL,14,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,BE,201648,201648
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-04-24,2024,14,31-03-24,2024,14,SENTINEL,16,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202414,202414
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-01-99,1999,3,17-01-99,1999,3,NOTDEFINED,,,,,,,,10,,,,10,,,,,,17,17,27,,5,,,,,,,,,,,,BE,199903,199903
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-02-98,1998,7,08-02-98,1998,6,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,"Though influenza activity is not widespread, the number of confirmed type A cases is increasing.  In the neighbouring counties, the situation is totally identical.",BE,199807,199806
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-03-20,2020,14,29-03-20,2020,14,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,4,,,,,BE,202014,202014
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-11-12,2012,46,11-11-12,2012,46,NOTDEFINED,11,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,3,,,,,,,,,RSV,,,BE,201246,201246
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-12-20,2020,52,20-12-20,2020,52,SENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202052,202052
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-01-98,1998,5,25-01-98,1998,4,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,8 cases of influenza A reported.,BE,199805,199804
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-05-17,2017,18,30-04-17,2017,18,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201718,201718
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-04-19,2019,15,07-04-19,2019,15,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201915,201915
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-05-12,2012,19,06-05-12,2012,19,NOTDEFINED,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,3,,,,,,,,,RSV,,,BE,201219,201219
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-03-01,2001,13,25-03-01,2001,13,NOTDEFINED,14,,,,,,,0,,,,0,,,,,,1,1,1,,3,,,,,,,,,,,a further increase in ARI but incidence still below the epidemic threshold,BE,200113,200113
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-07-22,2022,27,03-07-22,2022,27,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202227,202227
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-08-21,2021,35,29-08-21,2021,35,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,21,,,,,BE,202135,202135
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-12-11,2011,51,18-12-11,2011,51,NOTDEFINED,20,,0,0,2,,,0,,,,2,,,0,,0,0,0,2,,3,,,,,,,,,RSV,�����,�����,BE,201151,201151
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-11-11,2011,46,13-11-11,2011,46,NOTDEFINED,14,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,2,,,,,,,,,RSV,,,BE,201146,201146
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-11-18,2018,47,18-11-18,2018,47,SENTINEL,12,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201847,201847
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-01-13,2013,3,13-01-13,2013,3,NOTDEFINED,102,,28,0,1,,,3,,,,32,,,1,,33,3,37,69,,6,,,,,,,,,RSV,,,BE,201303,201303
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-11-97,1997,48,23-11-97,1997,48,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,BE,199748,199748
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-12-13,2013,50,08-12-13,2013,50,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201350,201350
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-02-05,2005,8,20-02-05,2005,8,NOTDEFINED,,,,8,42,,,36,,,,86,,,,,,10,10,96,,6,,,,,,,,,,,Percentage of consultations for ILI:  5.9%,BE,200508,200508
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-01-15,2015,5,25-01-15,2015,4,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201505,201504
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-09-13,2013,40,29-09-13,2013,40,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201340,201340
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,01-08-11,2011,31,31-07-11,2011,31,NOTDEFINED,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,BE,201131,201131
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,14-07-08,2008,29,13-07-08,2008,29,NOTDEFINED,0,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200829,200829
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-07-22,2022,29,17-07-22,2022,29,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,66,,,,,BE,202229,202229
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-12-17,2017,50,10-12-17,2017,50,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201750,201750
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-03-19,2019,10,03-03-19,2019,10,SENTINEL,32,,7,0,17,,,1,,,,25,,,0,,0,0,0,25,,,,,,,,,0,,,,,BE,201910,201910
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-04-21,2021,15,11-04-21,2021,15,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,265,,,,,BE,202115,202115
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-02-24,2024,9,25-02-24,2024,9,SENTINEL,35,,4,,,,,,,,,4,,,,,,,0,4,,,,,,,,,2,,,,,BE,202409,202409
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-01-08,2008,4,20-01-08,2008,4,NOTDEFINED,,,,,,,,0,,,,0,,,,,,0,0,,,6,,,,,,,,,,,,BE,200804,200804
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-03-99,1999,11,14-03-99,1999,11,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,"Even if few influenza viruses are still detected, epidemic is over.  
",BE,199911,199911
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-12-22,2022,49,04-12-22,2022,49,NONSENTINEL,6,,1,,1,,,,,,,2,,,4,,0,,4,6,,,,,,,,,0,,,,,BE,202249,202249
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,16-01-17,2017,3,15-01-17,2017,3,SENTINEL,60,,0,0,33,,,0,,,,33,,,0,,0,0,0,33,,,,,,,,,0,,,,,BE,201703,201703
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-01-17,2017,5,29-01-17,2017,5,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201705,201705
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-10-08,2008,44,26-10-08,2008,44,NOTDEFINED,11,,,0,0,,,0,,,,0,,,,,,1,1,1,,3,,,,,,,,,,,,BE,200844,200844
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-03-21,2021,10,07-03-21,2021,10,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,159,,,,,BE,202110,202110
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-07-17,2017,28,09-07-17,2017,28,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201728,201728
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-06-22,2022,24,12-06-22,2022,24,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,225,,,,,BE,202224,202224
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,31-03-08,2008,14,30-03-08,2008,14,NOTDEFINED,23,,,,,,,1,,,,1,,,,,,14,14,15,,3,,,,,,,,,,,,BE,200814,200814
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,09-02-04,2004,7,08-02-04,2004,6,NOTDEFINED,2,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,0.3% of ILI,BE,200407,200406
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-12-18,2018,52,23-12-18,2018,52,SENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201852,201852
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-01-22,2022,2,09-01-22,2022,2,SENTINEL,13,,0,,0,,,,,,,0,,,0,,0,,0,,,,,,,,,,1,,,,,BE,202202,202202
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-06-24,2024,26,23-06-24,2024,26,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,22,,,,,BE,202426,202426
